id,asset_type_id,name,manufacturer,model,Cell Type,Power Wattage,Power output tolerance ():,Connector type:,Warranty Type,Phase 1 Years,Phase 1 Percent,Phase 2 Years,Phase 2 Percent,Length (in.),Width (in.),Depth (in.),Weight (lbs.)
1842,5,ET Solar ET-P672WB 305W,ET Solar,ET-P672WB 305W,Polycrystalline,305,5,MC4 Compatible,Linear,25,80,,,65.43,51.97,1.8,60.6
1846,5,ET Solar ET-P672WW 305W,ET Solar,ET-P672WW 305W,Polycrystalline,305,5,MC4 Compatible,Linear,25,80,,,65.43,51.97,1.8,60.6
1841,5,ET Solar ET-P672WB 310W,ET Solar,ET-P672WB 310W,Polycrystalline,310,5,MC4 Compatible,Linear,25,80,,,65.4,38.98,1.8,41.9
1845,5,ET Solar ET-P672WW 310W,ET Solar,ET-P672WW 310W,Polycrystalline,310,5,MC4 Compatible,Linear,25,80,,,59.06,26.3,1.8,28.4
1840,5,ET Solar ET-P672WB 315W,ET Solar,ET-P672WB 315W,Polycrystalline,315,5,MC4 Compatible,Linear,25,80,,,65.4,38.98,1.8,41.9
1844,5,ET Solar ET-P672WW 315W,ET Solar,ET-P672WW 315W,Polycrystalline,315,5,MC4 Compatible,Linear,25,80,,,59.06,26.3,1.8,28.4
,5,ET Solar Smart Flex ET-P660 260-270W,ET Solar,Smart Flex ET-P660 260-270W,,,,,Linear,25,80,,,,,,
,5,ET Solar Smart Flex ET-P672 310-325W,ET Solar,Smart Flex ET-P672 310-325W,,,,,Linear,25,80,,,,,,
1340,5,Hanwha HSL60P6-245,Hanwha,HSL60P6-245,Polycrystalline,245,3,H4 Compatible,Linear,25,82,,,64.57,39.06,1.58,41.45
1459,5,Hanwha HSL60P6-250,Hanwha,HSL60P6-250,Polycrystalline,250,3,H4 Compatible,Linear,25,82,,,77.38,38.86,1.97,63.9
1460,5,Hanwha HSL60P6-255,Hanwha,HSL60P6-255,Polycrystalline,255,3,H4 Compatible,Linear,25,82,,,77.38,38.86,1.97,63.9
1848,5,Hanwha HSL60P6-260,Hanwha,HSL60P6-260,Polycrystalline,260,3,H4 Compatible,Linear,25,82,,,65.4,38.98,1.8,44
1849,5,Hanwha HSL60P6-265,Hanwha,HSL60P6-265,Polycrystalline,265,3,H4 Compatible,Linear,25,82,,,65.4,38.98,1.8,44
1850,5,Hanwha HSL60P6-270,Hanwha,HSL60P6-270,Polycrystalline,270,3,H4 Compatible,Linear,25,82,,,64.57,39.37,1.38,36.96
1464,5,Hanwha HSL72P6-290,Hanwha,HSL72P6-290,Polycrystalline,290,3,H4 Compatible,Linear,25,82,,,77.38,38.86,1.97,63.9
1465,5,Hanwha HSL72P6-295,Hanwha,HSL72P6-295,Polycrystalline,295,3,H4 Compatible,Linear,25,82,,,77.38,38.86,1.97,63.9
1466,5,Hanwha HSL72P6-300,Hanwha,HSL72P6-300,Polycrystalline,300,3,H4 Compatible,Linear,25,82,,,77.38,38.86,1.97,63.9
1467,5,Hanwha HSL72P6-305,Hanwha,HSL72P6-305,Polycrystalline,305,3,H4 Compatible,Linear,25,82,,,77.38,38.86,1.97,63.9
1851,5,Hanwha HSL72P6-310,Hanwha,HSL72P6-310,Polycrystalline,310,3,H4 Compatible,Linear,25,82,,,64.57,39.37,1.38,36.96
1852,5,Hanwha HSL72P6-315,Hanwha,HSL72P6-315,Polycrystalline,315,3,H4 Compatible,Linear,25,82,,,64.57,39.37,1.38,36.96
,5,Hanwha Q.PEAK-G4.1 295W,Hanwha,Q.PEAK-G4.1 295W,,,,,Linear,25,83.6,,,,,,
,5,Hanwha Q.PEAK-G4.1 300W,Hanwha,Q.PEAK-G4.1 300W,,,,,Linear,25,83.6,,,,,,
,5,Hanwha Q.PEAK-G4.1 305W,Hanwha,Q.PEAK-G4.1 305W,,,,,Linear,25,83.6,,,,,,
,5,Hanwha Q.PLUS BFR-G4.1 270W,Hanwha,Q.PLUS BFR-G4.1 270W,,,,,Linear,25,83,,,,,,
,5,Hanwha Q.PLUS BFR-G4.1 275W,Hanwha,Q.PLUS BFR-G4.1 275W,,,,,Linear,25,83,,,,,,
,5,Hanwha Q.PLUS BFR-G4.1 280W,Hanwha,Q.PLUS BFR-G4.1 280W,,,,,Linear,25,83,,,,,,
,5,Hanwha Q.PLUS L-G4.1 330W,Hanwha,Q.PLUS L-G4.1 330W,,,,,Linear,25,83,,,,,,
,5,Hanwha Q.PLUS L-G4.1 335W,Hanwha,Q.PLUS L-G4.1 335W,,,,,Linear,25,83,,,,,,
,5,Hanwha Q.PLUS L-G4.1 340W,Hanwha,Q.PLUS L-G4.1 340W,,,,,Linear,25,83,,,,,,
1391,5,Hyundai Solar HiS-M220MF,Hyundai Solar,HiS-M220MF,,,,,Linear,25,80.2,,,,,,
1362,5,Hyundai Solar HiS-M230MG,Hyundai Solar,HiS-M230MG,Polycrystalline,230,3,,Linear,25,80.2,,,64.57,39.06,1.58,41.45
877,5,Hyundai Solar HiS-M233MG,Hyundai Solar,HiS-M233MG,,,,,Linear,25,80.2,,,,,,
874,5,Hyundai Solar HiS-M235MG,Hyundai Solar,HiS-M235MG,Polycrystalline,233,3,,Linear,25,80.2,,,64.5,32.5,1.57,35.3
1364,5,Hyundai Solar HiS-M240MG,Hyundai Solar,HiS-M240MG,Polycrystalline,235,3,,Linear,25,80.2,,,64.57,39.06,1.58,41.45
1365,5,Hyundai Solar HiS-M245MG,Hyundai Solar,HiS-M245MG,Polycrystalline,238,3,,Linear,25,80.2,,,64.57,39.06,1.58,41.45
,5,Hyundai Solar HiS-M245RG (BK),Hyundai Solar,HiS-M245RG (BK),,,,,Linear,25,80.2,,,,,,
1366,5,Hyundai Solar HiS-M250MG,Hyundai Solar,HiS-M250MG,Polycrystalline,240,3,,Linear,25,80.2,,,64.57,39.06,1.58,41.45
1869,5,Hyundai Solar HiS-M250RG,Hyundai Solar,HiS-M250RG,Polycrystalline,250,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
,5,Hyundai Solar HiS-M250RG (BK),Hyundai Solar,HiS-M250RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M250TG,Hyundai Solar,HiS-M250TG,,,,,Linear,25,80.2,,,,,,
1858,5,Hyundai Solar HiS-M255MG,Hyundai Solar,HiS-M255MG,Monocrystalline,250,3,,Linear,25,80.2,,,64.57,39.37,1.57,37.48
1397,5,Hyundai Solar HiS-M255RG,Hyundai Solar,HiS-M255RG,Polycrystalline,255,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-M255RG (BK),Hyundai Solar,HiS-M255RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M255TG,Hyundai Solar,HiS-M255TG,,,,,Linear,25,80.2,,,,,,
1859,5,Hyundai Solar HiS-M260MG,Hyundai Solar,HiS-M260MG,Monocrystalline,255,3,,Linear,25,80.2,,,64.57,39.37,1.57,37.48
1398,5,Hyundai Solar HiS-M260RG,Hyundai Solar,HiS-M260RG,Polycrystalline,260,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-M260RG (BK),Hyundai Solar,HiS-M260RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M260TG,Hyundai Solar,HiS-M260TG,,,,,Linear,25,80.2,,,,,,
1865,5,Hyundai Solar HiS-M265MG,Hyundai Solar,HiS-M265MG,Monocrystalline,260,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
,5,Hyundai Solar HiS-M265RG,Hyundai Solar,HiS-M265RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M265RG (BK),Hyundai Solar,HiS-M265RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M265TG,Hyundai Solar,HiS-M265TG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M270RG,Hyundai Solar,HiS-M270RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M270RG (BK),Hyundai Solar,HiS-M270RG (BK),,,,,Linear,25,80.2,,,,,,
868,5,Hyundai Solar HiS-M275MI,Hyundai Solar,HiS-M275MI,Polycrystalline,275,3,,Linear,25,80.2,,,65,39.1,1.57,40.1
,5,Hyundai Solar HiS-M275RG,Hyundai Solar,HiS-M275RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M275TG,Hyundai Solar,HiS-M275TG,,,,,Linear,25,80.2,,,,,,
867,5,Hyundai Solar HiS-M280MI,Hyundai Solar,HiS-M280MI,Polycrystalline,280,3,,Linear,25,80.2,,,65,39.1,1.57,40.1
865,5,Hyundai Solar HiS-M285MI,Hyundai Solar,HiS-M285MI,Polycrystalline,285,3,,Linear,25,80.2,,,64.5,38.7,1.57,39.7
863,5,Hyundai Solar HiS-M290MI,Hyundai Solar,HiS-M290MI,Polycrystalline,290,3,,Linear,25,80.2,,,64.5,38.7,1.57,39.7
860,5,Hyundai Solar HiS-M295MI,Hyundai Solar,HiS-M295MI,Polycrystalline,295,3,,Linear,25,80.2,,,64.5,38.7,1.57,39.7
1405,5,Hyundai Solar HiS-M295RI,Hyundai Solar,HiS-M295RI,Polycrystalline,295,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
858,5,Hyundai Solar HiS-M300MI,Hyundai Solar,HiS-M300MI,Monocrystalline,300,3,,Linear,25,80.2,,,64.5,38.7,1.57,39.7
1406,5,Hyundai Solar HiS-M300RI,Hyundai Solar,HiS-M300RI,Polycrystalline,300,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-M300TI,Hyundai Solar,HiS-M300TI,,,,,Linear,25,80.2,,,,,,
1868,5,Hyundai Solar HiS-M305MI,Hyundai Solar,HiS-M305MI,Monocrystalline,305,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
1407,5,Hyundai Solar HiS-M305RI,Hyundai Solar,HiS-M305RI,Polycrystalline,305,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-M305TI,Hyundai Solar,HiS-M305TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M310TI,Hyundai Solar,HiS-M310TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M315TI,Hyundai Solar,HiS-M315TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M320TI,Hyundai Solar,HiS-M320TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M325TI,Hyundai Solar,HiS-M325TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-M700TG,Hyundai Solar,HiS-M700TG,,,,,Linear,25,80.2,,,,,,
884,5,Hyundai Solar HiS-S215SF,Hyundai Solar,HiS-S215SF,,,,,Linear,25,80.2,,,,,,
1853,5,Hyundai Solar HiS-S220MF,Hyundai Solar,HiS-S220MF,Monocrystalline,220,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
1854,5,Hyundai Solar HiS-S225MF,Hyundai Solar,HiS-S225MF,Monocrystalline,225,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
1855,5,Hyundai Solar HiS-S230MF,Hyundai Solar,HiS-S230MF,Monocrystalline,230,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
1856,5,Hyundai Solar HiS-S235MF,Hyundai Solar,HiS-S235MF,Monocrystalline,235,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
1857,5,Hyundai Solar HiS-S240MF,Hyundai Solar,HiS-S240MF,Monocrystalline,240,3,,Linear,25,80.2,,,64.57,39.37,1.38,36.96
1399,5,Hyundai Solar HiS-S260RG,Hyundai Solar,HiS-S260RG,Monocrystalline,260,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-S260RG (BK),Hyundai Solar,HiS-S260RG (BK),,,,,Linear,25,80.2,,,,,,
1400,5,Hyundai Solar HiS-S265RG,Hyundai Solar,HiS-S265RG,Monocrystalline,265,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-S265RG (BK),Hyundai Solar,HiS-S265RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S265TG,Hyundai Solar,HiS-S265TG,,,,,Linear,25,80.2,,,,,,
1401,5,Hyundai Solar HiS-S270RG,Hyundai Solar,HiS-S270RG,Monocrystalline,270,3,,Linear,25,80.2,,,77.01,39.06,1.58,57.98
,5,Hyundai Solar HiS-S270RG (BK),Hyundai Solar,HiS-S270RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S270TG,Hyundai Solar,HiS-S270TG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S275RG,Hyundai Solar,HiS-S275RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S275RG (BK),Hyundai Solar,HiS-S275RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S275TG,Hyundai Solar,HiS-S275TG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S280RG,Hyundai Solar,HiS-S280RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S280RG (BK),Hyundai Solar,HiS-S280RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S280TG,Hyundai Solar,HiS-S280TG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S285RG,Hyundai Solar,HiS-S285RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S285RG (BK),Hyundai Solar,HiS-S285RG (BK),,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S285TG,Hyundai Solar,HiS-S285TG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S290RG,Hyundai Solar,HiS-S290RG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S290TG,Hyundai Solar,HiS-S290TG,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S325TI,Hyundai Solar,HiS-S325TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S330TI,Hyundai Solar,HiS-S330TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S335TI,Hyundai Solar,HiS-S335TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S340TI,Hyundai Solar,HiS-S340TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S345TI,Hyundai Solar,HiS-S345TI,,,,,Linear,25,80.2,,,,,,
,5,Hyundai Solar HiS-S350TI,Hyundai Solar,HiS-S350TI,,,,,Linear,25,80.2,,,,,,
1424,5,Jinko Solar JKM195M-72,Jinko Solar,JKM195M-72,Monocrystalline,195,3,MC4,Linear,25,80.2,,,58.11,38.7,1.38,36.4
1423,5,Jinko Solar JKM200M-72,Jinko Solar,JKM200M-72,Monocrystalline,200,3,MC4,Linear,25,80.2,,,70,38.9,1.77,59.52
1422,5,Jinko Solar JKM205M-72,Jinko Solar,JKM205M-72,Monocrystalline,205,3,MC4,Linear,25,80.2,,,70,38.9,1.77,59.52
,5,Jinko Solar JKM205PP-48,Jinko Solar,JKM205PP-48,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM205PP-48 (Plus),Jinko Solar,JKM205PP-48 (Plus),,,,,Linear,25,80.7,,,,,,
1420,5,Jinko Solar JKM210M-72,Jinko Solar,JKM210M-72,Monocrystalline,210,3,MC4,Linear,25,80.2,,,70,38.9,1.77,59.52
,5,Jinko Solar JKM210PP-48,Jinko Solar,JKM210PP-48,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM210PP-48 (Plus),Jinko Solar,JKM210PP-48 (Plus),,,,,Linear,25,80.7,,,,,,
1871,5,Jinko Solar JKM215M-72,Jinko Solar,JKM215M-72,Monocrystalline,215,3,MC4,Linear,25,80.2,,,64.57,39.37,1.57,37.48
,5,Jinko Solar JKM215PP-48,Jinko Solar,JKM215PP-48,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM215PP-48 (Plus),Jinko Solar,JKM215PP-48 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM220M-48 PERC,Jinko Solar,JKM220M-48 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM220PP-48,Jinko Solar,JKM220PP-48,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM220PP-48 (Plus),Jinko Solar,JKM220PP-48 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM225M-48 PERC,Jinko Solar,JKM225M-48 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM225PP-48,Jinko Solar,JKM225PP-48,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM225PP-48 (Plus),Jinko Solar,JKM225PP-48 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM230M-48 PERC,Jinko Solar,JKM230M-48 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM235M-48 PERC,Jinko Solar,JKM235M-48 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM240M-48 PERC,Jinko Solar,JKM240M-48 PERC,,,,,Linear,25,80.2,,,,,,
1412,5,Jinko Solar JKM245P-60,Jinko Solar,JKM245P-60,Polycrystalline,245,3,MC4,Linear,25,80.7,,,65.1,39.4,1.78,40.78
1411,5,Jinko Solar JKM250P-60,Jinko Solar,JKM250P-60,Polycrystalline,250,3,MC4,Linear,25,80.7,,,65.1,39.4,1.78,40.78
1435,5,Jinko Solar JKM255M-60,Jinko Solar,JKM255M-60,Monocrystalline,255,3,MC4,Linear,25,80.2,,,64.76,38.7,1.38,40.8
1410,5,Jinko Solar JKM255P-60,Jinko Solar,JKM255P-60,Polycrystalline,255,3,MC4,Linear,25,80.7,,,65.1,39.4,1.78,40.78
1446,5,Jinko Solar JKM255PP-60,Jinko Solar,JKM255PP-60,Polycrystalline,255,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
,5,Jinko Solar JKM255PP-60-DV,Jinko Solar,JKM255PP-60-DV,,,,,Linear,30,83,,,,,,
1434,5,Jinko Solar JKM260M-60,Jinko Solar,JKM260M-60,Monocrystalline,260,3,MC4,Linear,25,80.2,,,64.76,38.7,1.38,40.8
1409,5,Jinko Solar JKM260P-60,Jinko Solar,JKM260P-60,Polycrystalline,260,3,MC4,Linear,25,80.7,,,65.1,39.4,1.78,40.78
1445,5,Jinko Solar JKM260PP-60,Jinko Solar,JKM260PP-60,Polycrystalline,260,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
,5,Jinko Solar JKM260PP-60 (Plus),Jinko Solar,JKM260PP-60 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM260PP-60-DV,Jinko Solar,JKM260PP-60-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM260PP-J4,Jinko Solar,JKM260PP-J4,,,,,Linear,25,80.7,,,,,,
1432,5,Jinko Solar JKM265M-60,Jinko Solar,JKM265M-60,Monocrystalline,265,3,MC4,Linear,25,80.2,,,64.76,38.7,1.38,40.8
1408,5,Jinko Solar JKM265P-60,Jinko Solar,JKM265P-60,Polycrystalline,265,3,MC4,Linear,25,80.7,,,65.1,39.4,1.78,40.78
1444,5,Jinko Solar JKM265PP-60,Jinko Solar,JKM265PP-60,Polycrystalline,265,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
,5,Jinko Solar JKM265PP-60 (Plus),Jinko Solar,JKM265PP-60 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM265PP-60-DV,Jinko Solar,JKM265PP-60-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM265PP-J4,Jinko Solar,JKM265PP-J4,,,,,Linear,25,80.7,,,,,,
1431,5,Jinko Solar JKM270M-60,Jinko Solar,JKM270M-60,Monocrystalline,270,3,MC4,Linear,25,80.2,,,64.76,38.7,1.38,40.8
1443,5,Jinko Solar JKM270PP-60,Jinko Solar,JKM270PP-60,Polycrystalline,270,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
,5,Jinko Solar JKM270PP-60 (Plus),Jinko Solar,JKM270PP-60 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM270PP-60-DV,Jinko Solar,JKM270PP-60-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM270PP-J4,Jinko Solar,JKM270PP-J4,,,,,Linear,25,80.7,,,,,,
1870,5,Jinko Solar JKM275M-60,Jinko Solar,JKM275M-60,Monocrystalline,275,3,MC4,Linear,25,80.2,,,64.57,39.37,1.57,37.48
,5,Jinko Solar JKM275PP-60,Jinko Solar,JKM275PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM275PP-60 (Plus),Jinko Solar,JKM275PP-60 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM275PP-60-DV,Jinko Solar,JKM275PP-60-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM275PP-J4,Jinko Solar,JKM275PP-J4,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM280M-60 PERC,Jinko Solar,JKM280M-60 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM280M-60(Plus),Jinko Solar,JKM280M-60(Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM280PP-60,Jinko Solar,JKM280PP-60,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM280PP-60 (Plus),Jinko Solar,JKM280PP-60 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM280PP-60-DV,Jinko Solar,JKM280PP-60-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM280PP-J4,Jinko Solar,JKM280PP-J4,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM285M-60 PERC,Jinko Solar,JKM285M-60 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM285M-60(Plus),Jinko Solar,JKM285M-60(Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM290M-60 PERC,Jinko Solar,JKM290M-60 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM290M-60(Plus),Jinko Solar,JKM290M-60(Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM295M-60 PERC,Jinko Solar,JKM295M-60 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM295M-60(Plus),Jinko Solar,JKM295M-60(Plus),,,,,Linear,25,80.2,,,,,,
1418,5,Jinko Solar JKM295P-72,Jinko Solar,JKM295P-72,Polycrystalline,295,3,MC4,Linear,25,80.7,,,70,38.9,1.77,59.52
,5,Jinko Solar JKM300M-60 PERC,Jinko Solar,JKM300M-60 PERC,,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM300M-60(Plus),Jinko Solar,JKM300M-60(Plus),,,,,Linear,25,80.2,,,,,,
1429,5,Jinko Solar JKM300M-72,Jinko Solar,JKM300M-72,Monocrystalline,300,3,MC4,Linear,25,80.2,,,58.11,38.7,1.38,36.4
1417,5,Jinko Solar JKM300P-72,Jinko Solar,JKM300P-72,Polycrystalline,300,3,MC4,Linear,25,80.7,,,70,38.9,1.77,59.52
1428,5,Jinko Solar JKM305M-72,Jinko Solar,JKM305M-72,Monocrystalline,305,3,MC4,Linear,25,80.2,,,58.11,38.7,1.38,36.4
1415,5,Jinko Solar JKM305P-72,Jinko Solar,JKM305P-72,Polycrystalline,305,3,MC4,Linear,25,80.7,,,70,38.9,1.77,59.52
1449,5,Jinko Solar JKM305PP-72,Jinko Solar,JKM305PP-72,Polycrystalline,305,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
1427,5,Jinko Solar JKM310M-72,Jinko Solar,JKM310M-72,Monocrystalline,310,3,MC4,Linear,25,80.2,,,58.11,38.7,1.38,36.4
1413,5,Jinko Solar JKM310P-72,Jinko Solar,JKM310P-72,Polycrystalline,310,3,MC4,Linear,25,80.7,,,65.1,39.4,1.78,40.78
1448,5,Jinko Solar JKM310PP-72,Jinko Solar,JKM310PP-72,Polycrystalline,310,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
,5,Jinko Solar JKM310PP-72-DV,Jinko Solar,JKM310PP-72-DV,,,,,Linear,30,83,,,,,,
1426,5,Jinko Solar JKM315M-72,Jinko Solar,JKM315M-72,Monocrystalline,315,3,MC4,Linear,25,80.2,,,58.11,38.7,1.38,36.4
1873,5,Jinko Solar JKM315P-72,Jinko Solar,JKM315P-72,Polycrystalline,315,3,MC4,Linear,25,80.7,,,64.57,39.37,1.38,36.96
1447,5,Jinko Solar JKM315PP-72,Jinko Solar,JKM315PP-72,Polycrystalline,315,3,MC4,Linear,25,80.7,,,64.76,38.7,1.38,40.8
,5,Jinko Solar JKM315PP-72 (Plus),Jinko Solar,JKM315PP-72 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM315PP-72-DV,Jinko Solar,JKM315PP-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM315PP-J4,Jinko Solar,JKM315PP-J4,,,,,Linear,25,80.7,,,,,,
1872,5,Jinko Solar JKM320M-72,Jinko Solar,JKM320M-72,Monocrystalline,320,3,MC4,Linear,25,80.2,,,64.57,39.37,1.57,37.48
1874,5,Jinko Solar JKM320PP-72,Jinko Solar,JKM320PP-72,Polycrystalline,320,3,MC4,Linear,25,80.7,,,64.57,39.37,1.38,36.96
,5,Jinko Solar JKM320PP-72 (Plus),Jinko Solar,JKM320PP-72 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM320PP-72-DV,Jinko Solar,JKM320PP-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM320PP-J4,Jinko Solar,JKM320PP-J4,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM325PP-72,Jinko Solar,JKM325PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM325PP-72 (Plus),Jinko Solar,JKM325PP-72 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM325PP-72-DV,Jinko Solar,JKM325PP-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM325PP-J4,Jinko Solar,JKM325PP-J4,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM330PP-72,Jinko Solar,JKM330PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM330PP-72 (Plus),Jinko Solar,JKM330PP-72 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM330PP-72-DV,Jinko Solar,JKM330PP-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM330PP-J4,Jinko Solar,JKM330PP-J4,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM335PP-72,Jinko Solar,JKM335PP-72,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM335PP-72 (Plus),Jinko Solar,JKM335PP-72 (Plus),,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM335PP-72-DV,Jinko Solar,JKM335PP-72-DV,,,,,Linear,30,83,,,,,,
,5,Jinko Solar JKM335PP-J4,Jinko Solar,JKM335PP-J4,,,,,Linear,25,80.7,,,,,,
,5,Jinko Solar JKM340M-72 (Plus),Jinko Solar,JKM340M-72 (Plus),,,,,Linear,25,80.2,,,,,,
,5,Jinko Solar JKM340M-72 PERC,Jinko Solar,JKM340M-72 PERC,,,,,Linear,25,80.2,,,,,,
